architecture,imageHash,platform,pushedAt,registry,repositoryName,imageTags,current_key,parent_key
amd64,sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,AMAZON_LINUX_2,2025-02-05 17:54:30.281000+05:30,531341628109,recommendation-engine,RE_EKS_1.0.4,24,24
amd64,sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,AMAZON_LINUX_2,2025-02-05 17:54:30.281000+05:30,531341628109,recommendation-engine,RE_EKS_1.0.4,25,25
amd64,sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,AMAZON_LINUX_2,2025-02-05 17:54:30.281000+05:30,531341628109,recommendation-engine,RE_EKS_1.0.4,26,26
amd64,sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,AMAZON_LINUX_2,2025-02-05 17:54:30.281000+05:30,531341628109,recommendation-engine,RE_EKS_1.0.4,27,27
amd64,sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,AMAZON_LINUX_2,2025-02-05 17:54:30.281000+05:30,531341628109,recommendation-engine,RE_EKS_1.0.4,28,28
amd64,sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,AMAZON_LINUX_2,2025-02-05 17:54:30.281000+05:30,531341628109,recommendation-engine,RE_EKS_1.0.4,29,29
amd64,sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,AMAZON_LINUX_2,2025-02-05 17:54:30.281000+05:30,531341628109,recommendation-engine,RE_EKS_1.0.4,30,30
amd64,sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,AMAZON_LINUX_2,2025-02-05 17:54:30.281000+05:30,531341628109,recommendation-engine,RE_EKS_1.0.4,31,31
amd64,sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,AMAZON_LINUX_2,2025-02-05 17:54:30.281000+05:30,531341628109,recommendation-engine,RE_EKS_1.0.4,32,32
amd64,sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,AMAZON_LINUX_2,2025-02-05 17:54:30.281000+05:30,531341628109,recommendation-engine,RE_EKS_1.0.4,33,33
amd64,sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,AMAZON_LINUX_2,2025-02-05 17:54:30.281000+05:30,531341628109,recommendation-engine,RE_EKS_1.0.4,34,34
amd64,sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,AMAZON_LINUX_2,2025-02-05 17:54:30.281000+05:30,531341628109,recommendation-engine,RE_EKS_1.0.4,35,35
amd64,sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,AMAZON_LINUX_2,2025-02-05 17:54:30.281000+05:30,531341628109,recommendation-engine,RE_EKS_1.0.4,36,36
amd64,sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,AMAZON_LINUX_2,2025-02-05 17:54:30.281000+05:30,531341628109,recommendation-engine,RE_EKS_1.0.4,37,37
amd64,sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,AMAZON_LINUX_2,2025-02-05 17:54:30.281000+05:30,531341628109,recommendation-engine,RE_EKS_1.0.4,38,38
amd64,sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,AMAZON_LINUX_2,2025-02-05 17:54:30.281000+05:30,531341628109,recommendation-engine,RE_EKS_1.0.4,39,39
amd64,sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,AMAZON_LINUX_2,2025-02-05 17:54:30.281000+05:30,531341628109,recommendation-engine,RE_EKS_1.0.4,40,40
amd64,sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,AMAZON_LINUX_2,2025-02-05 17:54:30.281000+05:30,531341628109,recommendation-engine,RE_EKS_1.0.4,41,41
amd64,sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,AMAZON_LINUX_2,2025-02-05 17:54:30.281000+05:30,531341628109,recommendation-engine,RE_EKS_1.0.4,42,42
amd64,sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,AMAZON_LINUX_2,2025-02-05 17:54:30.281000+05:30,531341628109,recommendation-engine,RE_EKS_1.0.4,43,43
amd64,sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,AMAZON_LINUX_2,2025-02-05 17:54:30.281000+05:30,531341628109,recommendation-engine,RE_EKS_1.0.4,44,44
amd64,sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,AMAZON_LINUX_2,2025-02-05 17:54:30.281000+05:30,531341628109,recommendation-engine,RE_EKS_1.0.4,45,45
amd64,sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,AMAZON_LINUX_2,2025-02-05 17:54:30.281000+05:30,531341628109,recommendation-engine,RE_EKS_1.0.4,46,46
