id,partition,region,type,current_key,parent_key
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,15,15
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,16,16
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,17,17
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,18,18
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,19,19
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,20,20
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,21,21
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,22,22
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,23,23
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,24,24
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,25,25
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,26,26
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,27,27
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,28,28
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,29,29
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,30,30
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,31,31
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,32,32
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,33,33
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,34,34
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,35,35
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,36,36
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,37,37
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,38,38
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,39,39
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,40,40
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,41,41
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,42,42
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,43,43
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,44,44
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,45,45
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,46,46
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,47,47
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,48,48
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,49,49
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,50,50
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,51,51
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,52,52
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,53,53
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,54,54
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,55,55
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,56,56
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,57,57
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,58,58
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,59,59
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,60,60
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,61,61
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,62,62
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,63,63
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,64,64
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,65,65
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,66,66
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,67,67
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,68,68
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,69,69
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,70,70
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,71,71
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,72,72
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,73,73
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,74,74
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,75,75
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,76,76
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,77,77
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,78,78
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,79,79
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,80,80
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,81,81
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,82,82
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,83,83
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,84,84
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,85,85
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,86,86
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,87,87
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,88,88
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,89,89
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,90,90
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,91,91
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,92,92
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,93,93
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,94,94
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,95,95
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,96,96
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,97,97
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,98,98
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,99,99
arn:aws:ecr:ap-south-1:531341628109:repository/shopifycodapp/sha256:7fc522b1da8f99b24fa3aadd8aff4b28717d9fcc892ad53b0a5340a0cd5e58ba,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,100,100
